Company,System,AutoParallel,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6140, 2.30GHz)",Yes,36,2,18,1,142.0,149,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6154, 3.00GHz)",Yes,36,2,18,1,145.0,149,Intel Xeon Gold 6154
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6146, 3.20GHz)",Yes,24,2,12,1,153.0,158,Intel Xeon Gold 6146
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6150, 2.70GHz)",Yes,36,2,18,1,145.0,150,Intel Xeon Gold 6150
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8164, 2.00GHz)",Yes,52,2,26,1,138.0,145,Intel Xeon Platinum 8164
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6142, 2.60GHz)",Yes,32,2,16,1,146.0,Not Run,Intel Xeon Gold 6142
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8153, 2.00GHz)",Yes,32,2,16,1,121.0,126,Intel Xeon Platinum 8153
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 5118, 2.30GHz)",Yes,24,2,12,1,123.0,128,Intel Xeon Gold 5118
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6144, 3.50GHz)",Yes,16,2,8,1,149.0,153,Intel Xeon Gold 6144
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8164, 2.00GHz)",Yes,52,2,26,1,141.0,149,Intel Xeon Platinum 8164
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8176, 2.10GHz)",Yes,56,2,28,1,147.0,153,Intel Xeon Platinum 8176
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8153, 2.00GHz)",Yes,32,2,16,1,120.0,126,Intel Xeon Platinum 8153
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6152, 2.10GHz)",Yes,44,2,22,1,140.0,146,Intel Xeon Gold 6152
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8168, 2.70GHz)",Yes,48,2,24,1,150.0,156,Intel Xeon Platinum 8168
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6142, 2.60GHz)",Yes,32,2,16,1,139.0,144,Intel Xeon Gold 6142
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8158, 3.00GHz)",Yes,24,2,12,1,149.0,155,Intel Xeon Platinum 8158
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8160, 2.10GHz)",Yes,48,2,24,1,129.0,133,Intel Xeon Platinum 8160
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6148, 2.40GHz)",Yes,40,2,20,1,141.0,148,Intel Xeon Gold 6148
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6146, 3.20GHz)",Yes,24,2,12,1,153.0,158,Intel Xeon Gold 6146
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6144, 3.50GHz)",Yes,16,2,8,1,152.0,156,Intel Xeon Gold 6144
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6138, 2.00GHz)",Yes,40,2,20,1,137.0,145,Intel Xeon Gold 6138
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6134, 3.20GHz)",Yes,16,2,8,1,145.0,149,Intel Xeon Gold 6134
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6132, 2.60GHz)",Yes,28,2,14,1,136.0,140,Intel Xeon Gold 6132
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6136, 3.00GHz)",Yes,24,2,12,1,149.0,154,Intel Xeon Gold 6136
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6154, 3.00GHz)",Yes,36,2,18,1,148.0,152,Intel Xeon Gold 6154
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8156, 3.60GHz)",Yes,8,2,4,1,122.0,125,Intel Xeon Platinum 8156
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 5120, 2.20GHz)",Yes,28,2,14,1,124.0,129,Intel Xeon Gold 5120
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6126, 2.60GHz)",Yes,24,2,12,1,141.0,147,Intel Xeon Gold 6126
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6150, 2.70GHz)",Yes,36,2,18,1,147.0,152,Intel Xeon Gold 6150
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4112, 2.60GHz)",Yes,8,2,4,1,98.7,101,Intel Xeon Silver 4112
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 5115, 2.40 GHz)",Yes,20,2,10,1,121.0,126,Intel Xeon Gold 5115
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4116, 2.10GHz)",Yes,24,2,12,1,116.0,121,Intel Xeon Silver 4116
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 5122, 3.60GHz)",Yes,8,2,4,1,123.0,126,Intel Xeon Gold 5122
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4114, 2.20GHz)",Yes,20,2,10,1,108.0,111,Intel Xeon Silver 4114
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4110, 2.10GHz)",Yes,16,2,8,1,110.0,114,Intel Xeon Silver 4110
Cisco Systems,Cisco UCS C480 M5 (Intel Xeon Gold 6150 2.70GHz),Yes,72,4,18,1,147.0,153,Intel Xeon Gold 6150 2.70GHz
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6126, 2.60GHz)",Yes,48,4,12,1,145.0,151,Intel Xeon Gold 6126
Cisco Systems,Cisco UCS C480 M5 (Intel Xeon Gold 6128 3.40GHz),Yes,24,4,6,1,149.0,153,Intel Xeon Gold 6128 3.40GHz
Cisco Systems,Cisco UCS C480 M5 (Intel Xeon Gold 6154 3.00GHz),Yes,72,4,18,1,148.0,153,Intel Xeon Gold 6154 3.00GHz
Cisco Systems,Cisco UCS C480 M5 (Intel Xeon Gold 6132 2.60GHz),Yes,56,4,14,1,143.0,148,Intel Xeon Gold 6132 2.60GHz
Cisco Systems,Cisco UCS C480 M5 (Intel Xeon Gold 6142 2.60GHz),Yes,64,4,16,1,145.0,151,Intel Xeon Gold 6142 2.60GHz
Cisco Systems,Cisco UCS C480 M5 (Intel Xeon Gold 6134 3.20GHz),Yes,32,4,8,1,152.0,156,Intel Xeon Gold 6134 3.20GHz
Cisco Systems,Cisco UCS C480 M5 (Intel Xeon Gold 5122 3.60GHz),Yes,16,4,4,1,132.0,136,Intel Xeon Gold 5122 3.60GHz
Cisco Systems,Cisco UCS C480 M5 (Intel Xeon Platinum 8156 3.60GHz),Yes,16,4,4,1,137.0,140,Intel Xeon Platinum 8156 3.60GHz
Cisco Systems,Cisco UCS C480 M5 (Intel Xeon Gold 6136 3.00GHz),Yes,48,4,12,1,149.0,154,Intel Xeon Gold 6136 3.00GHz
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8164, 2.00GHz)",Yes,52,2,26,1,143.0,Not Run,Intel Xeon Platinum 8164
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8168, 2.70GHz)",Yes,48,2,24,1,150.0,Not Run,Intel Xeon Platinum 8168
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8153, 2.00GHz)",Yes,32,2,16,1,121.0,Not Run,Intel Xeon Platinum 8153
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8176, 2.10 GHz)",Yes,56,2,28,1,146.0,Not Run,Intel Xeon Platinum 8176
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8160, 2.10GHz)",Yes,48,2,24,1,141.0,148,Intel Xeon Platinum 8160
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6136, 3.00GHz)",Yes,24,2,12,1,147.0,152,Intel Xeon Gold 6136
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8176, 2.10GHz)",Yes,56,2,28,1,141.0,148,Intel Xeon Platinum 8176
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8156, 3.60GHz)",Yes,8,2,4,1,123.0,126,Intel Xeon Platinum 8156
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6148, 2.40 GHz)",Yes,40,2,20,1,139.0,145,Intel Xeon Gold 6148
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6132, 2.60GHz)",Yes,28,2,14,1,142.0,148,Intel Xeon Gold 6132
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8168, 2.70GHz)",Yes,48,2,24,1,149.0,155,Intel Xeon Platinum 8168
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 5120, 2.20GHz)",Yes,28,2,14,1,123.0,129,Intel Xeon Gold 5120
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8158, 3.00GHz)",Yes,24,2,12,1,147.0,152,Intel Xeon Platinum 8158
Cisco Systems,"Cisco UCS B200 M5 (Intel Xeon Platinum 8170, 2.10GHz)",Yes,52,2,26,1,141.0,148,Intel Xeon Platinum 8170
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6136, 3.00 GHz)",Yes,48,4,12,2,148.0,154,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge R740 (Intel Xeon Platinum 8180, 2.50 GHz)",Yes,56,2,28,2,147.0,154,Intel Xeon Platinum 8180
Dell Inc.,"PowerEdge C6420 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,62.4,63.5,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4108, 1.80 GHz)",Yes,16,2,8,2,102.0,107,Intel Xeon Silver 4108
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8164, 2.00 GHz)",Yes,52,2,26,2,108.0,115,Intel Xeon Platinum 8164
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8168, 2.70 GHz)",Yes,48,2,24,2,138.0,144,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,102.0,105,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6138F, 2.00 GHz)",Yes,40,2,20,2,106.0,113,Intel Xeon Gold 6138F
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6130, 2.10 GHz)",Yes,32,2,16,2,131.0,138,Intel Xeon Gold 6130
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6144, 3.50 GHz)",Yes,16,2,8,2,113.0,117,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6150, 2.70 GHz)",Yes,36,2,18,2,137.0,143,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4114, 2.20 GHz)",Yes,20,2,10,2,112.0,116,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6134, 3.20 GHz)",Yes,16,2,8,2,108.0,114,Intel Xeon Gold 6134
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6138, 2.00 GHz)",Yes,40,2,20,2,134.0,141,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5118, 2.30 GHz)",Yes,24,2,12,2,115.0,120,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4108, 1.80 GHz)",Yes,16,2,8,2,102.0,107,Intel Xeon Silver 4108
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5115, 2.40 GHz)",Yes,20,2,10,2,118.0,123,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4110, 2.10 GHz)",Yes,16,2,8,2,105.0,110,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6126F, 2.60 GHz)",Yes,24,2,12,2,135.0,141,Intel Xeon Gold 6126F
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8156, 3.60 GHz)",Yes,8,2,4,2,91.8,94.6,Intel Xeon Platinum 8156
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6148F, 2.40 GHz)",Yes,40,2,20,2,107.0,113,Intel Xeon Gold 6148F
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6146, 3.20 GHz)",Yes,24,2,12,2,113.0,118,Intel Xeon Gold 6146
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6126, 2.60 GHz)",Yes,24,2,12,2,106.0,111,Intel Xeon Gold 6126
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,90.7,94.3,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5120, 2.20 GHz)",Yes,28,2,14,2,121.0,126,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge C6420 (Intel Xeon Bronze 3104, 1.70 GHz)",Yes,12,2,6,1,56.7,57.6,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge R740 (Intel Xeon Silver 4116, 2.10 GHz)",Yes,24,2,12,2,108.0,113,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4110, 2.10 GHz)",Yes,16,2,8,2,105.0,110,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6150, 2.70 GHz)",Yes,36,2,18,2,137.0,143,Intel Xeon Gold 6150
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6126F, 2.60 GHz)",Yes,24,2,12,2,135.0,141,Intel Xeon Gold 6126F
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4109T, 2.00 GHz)",Yes,16,2,8,2,104.0,109,Intel Xeon Silver 4109T
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8160, 2.10 GHz))",Yes,48,2,24,2,131.0,138,Intel Xeon Platinum 8160
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 6128, 3.40 GHz)",Yes,12,2,6,2,130.0,133,Intel Xeon Gold 6128
Dell Inc.,"PowerEdge C6420 (Intel Xeon Gold 5118, 2.30 GHz)",Yes,24,2,12,2,115.0,120,Intel Xeon Gold 5118
Dell Inc.,"PowerEdge C6420 (Intel Xeon Platinum 8168, 2.70 GHz)",Yes,48,2,24,2,138.0,144,Intel Xeon Platinum 8168
Dell Inc.,"PowerEdge C6420 (Intel Xeon Silver 4112, 2.60 GHz)",Yes,8,2,4,2,72.5,74.9,Intel Xeon Silver 4112
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6146, 3.20 GHz)",Yes,24,2,12,2,151.0,157,Intel Xeon Gold 6146
Dell Inc.,"PowerEdge R740 (Intel Xeon Gold 6144, 3.50 GHz)",Yes,16,2,8,2,148.0,152,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge T440 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,121.0,123,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R440 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,73.5,Not Run,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge T440 (Intel Xeon Silver 4116, 2.10 GHz)",Yes,24,2,12,2,114.0,119,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge T440 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,74.2,75.8,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge R540 (Intel Xeon Gold 6138, 2.00 GHz)",Yes,40,2,20,2,135.0,Not Run,Intel Xeon Gold 6138
Dell Inc.,"PowerEdge R540 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,120.0,Not Run,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R540 (Intel Xeon Silver 4116, 2.10 GHz)",Yes,24,2,12,2,114.0,Not Run,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge R540 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,74.1,Not Run,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge R440 (Intel Xeon Gold 6152, 2.10 GHz)",Yes,44,2,22,2,138.0,145,Intel Xeon Gold 6152
Dell Inc.,"PowerEdge R440 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,120.0,123,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge R440 (Intel Xeon Silver 4116, 2.10 GHz)",Yes,24,2,12,2,115.0,120,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5115, 2.40 GHz)",Yes,20,2,10,2,116.0,120,Intel Xeon Gold 5115
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5120, 2.20 GHz)",Yes,28,2,14,2,118.0,123,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5122, 3.60 GHz)",Yes,8,2,4,2,118.0,121,Intel Xeon Gold 5122
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6128, 3.40 GHz)",Yes,12,2,6,2,132.0,135,Intel Xeon Gold 6128
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 6148, 2.40 GHz)",Yes,40,2,20,2,138.0,145,Intel Xeon Gold 6148
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4108, 1.80 GHz)",Yes,16,2,8,2,97.4,103,Intel Xeon Silver 4108
Dell Inc.,"PowerEdgeFC640 (Intel Xeon Silver 4109T, 2.00 GHz)",Yes,16,2,8,2,105.0,110,Intel Xeon Silver 4109T
Dell Inc.,"PowerEdge M640 (Intel Xeon Gold 5120, 2.20 GHz)",Yes,28,2,14,2,122.0,128,Intel Xeon Gold 5120
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6136, 3.00 GHz)",Yes,24,2,12,2,145.0,150,Intel Xeon Gold 6136
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6140, 2.30 GHz)",Yes,36,2,18,2,133.0,140,Intel Xeon Gold 6140
Dell Inc.,"PowerEdge FC640 (Intel Xeon Gold 6142, 2.60 GHz)",Yes,32,2,16,2,143.0,148,Intel Xeon Gold 6142
Dell Inc.,"PowerEdge FC640 (Intel Xeon Platinum 8176, 2.10 GHz)",Yes,56,2,28,2,141.0,149,Intel Xeon Platinum 8176
Dell Inc.,"PowerEdge M640 (Intel Xeon Bronze 3104, 1.70 GHz)",Yes,12,2,6,1,57.9,58.9,Intel Xeon Bronze 3104
Dell Inc.,"PowerEdge M640 (Intel Xeon Bronze 3106, 1.70 GHz)",Yes,16,2,8,1,63.0,63.9,Intel Xeon Bronze 3106
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4108, 1.80 GHz)",Yes,16,2,8,2,102.0,108,Intel Xeon Silver 4108
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4109T, 2.00 GHz)",Yes,16,2,8,2,105.0,110,Intel Xeon Silver 4109T
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4110, 2.10 GHz)",Yes,16,2,8,2,106.0,110,Intel Xeon Silver 4110
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4114, 2.20 GHz)",Yes,20,2,10,2,112.0,117,Intel Xeon Silver 4114
Dell Inc.,"PowerEdge M640 (Intel Xeon Silver 4116, 2.10 GHz)",Yes,24,2,12,2,114.0,119,Intel Xeon Silver 4116
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6144, 3.50 GHz)",Yes,32,4,8,2,150.0,154,Intel Xeon Gold 6144
Dell Inc.,"PowerEdge R940 (Intel Xeon Gold 6146, 3.20 GHz)",Yes,48,4,12,2,142.0,147,Intel Xeon Gold 6146
Dell Inc.,"PowerEdge FC640 (Intel Xeon Silver 4114, 2.20 GHz)",Yes,20,2,10,2,112.0,117,Intel Xeon Silver 4114
H3C,H3C UniServer R4900 G3 (Intel Xeon Gold 6140),Yes,36,2,18,1,140.0,147,Intel Xeon Gold 6140
H3C,H3C UniServer R4900 G3 (Intel Xeon Platinum 8180),Yes,56,2,28,1,148.0,154,Intel Xeon Platinum 8180
H3C,H3C UniServer R4900 G3 (Intel Xeon Platinum 8164),Yes,52,2,26,1,140.0,148,Intel Xeon Platinum 8164
HPE,"ProLiant DL360 Gen9 (3.00 GHz, Intel Xeon E5-2687W v4)",Yes,24,2,12,1,123.0,128,Intel Xeon E5-2687W v4
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,28,1,28,1,146.0,Not Run,Intel Xeon Platinum 8180
HPE,"ProLiant BL460c Gen10 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,138.0,145,Intel Xeon Platinum 8164
HPE,"ProLiant DL380 Gen10 (2.50 GHz, Intel Xeon Platinum 8180)",Yes,56,2,28,1,149.0,Not Run,Intel Xeon Platinum 8180
Huawei,Huawei CH242 V3 (Intel Xeon E7-4820 v4),Yes,40,4,10,1,85.6,88.3,Intel Xeon E7-4820 v4
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8180),Yes,56,2,28,1,157.0,164,Intel Xeon Platinum 8180
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8180),Yes,56,2,28,1,156.0,163,Intel Xeon Platinum 8180
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8180),Yes,56,2,28,1,158.0,165,Intel Xeon Platinum 8180
Huawei,Huawei 2488H V5 (Intel Xeon Platinum 8180),Yes,112,4,28,1,149.0,Not Run,Intel Xeon Platinum 8180
Huawei,Huawei 8100 V5 (Intel Xeon Platinum 8180),Yes,224,8,28,1,130.0,133,Intel Xeon Platinum 8180
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8170),Yes,52,2,26,1,141.0,149,Intel Xeon Platinum 8170
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8170),Yes,52,2,26,1,141.0,149,Intel Xeon Platinum 8170
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8170),Yes,52,2,26,1,140.0,148,Intel Xeon Platinum 8170
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8168),Yes,48,2,24,1,147.0,153,Intel Xeon Platinum 8168
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8168),Yes,48,2,24,1,147.0,154,Intel Xeon Platinum 8168
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8168),Yes,48,2,24,1,147.0,153,Intel Xeon Platinum 8168
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8160),Yes,48,2,24,1,141.0,149,Intel Xeon Platinum 8160
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8160),Yes,48,2,24,1,141.0,149,Intel Xeon Platinum 8160
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8160),Yes,48,2,24,1,142.0,149,Intel Xeon Platinum 8160
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6154),Yes,36,2,18,1,149.0,154,Intel Xeon Gold 6154
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6154),Yes,36,2,18,1,149.0,154,Intel Xeon Gold 6154
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6154),Yes,36,2,18,1,150.0,155,Intel Xeon Gold 6154
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6152),Yes,44,2,22,1,139.0,147,Intel Xeon Gold 6152
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6152),Yes,44,2,22,1,140.0,147,Intel Xeon Gold 6152
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6152),Yes,44,2,22,1,139.0,147,Intel Xeon Gold 6152
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6148),Yes,40,2,20,1,145.0,152,Intel Xeon Gold 6148
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6148),Yes,40,2,20,1,145.0,152,Intel Xeon Gold 6148
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6148),Yes,40,2,20,1,145.0,152,Intel Xeon Gold 6148
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6142),Yes,32,2,16,1,144.0,150,Intel Xeon Gold 6142
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6142),Yes,32,2,16,1,143.0,149,Intel Xeon Gold 6142
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6142),Yes,32,2,16,1,144.0,150,Intel Xeon Gold 6142
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6140),Yes,36,2,18,1,144.0,151,Intel Xeon Gold 6140
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6140),Yes,36,2,18,1,143.0,150,Intel Xeon Gold 6140
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6140),Yes,36,2,18,1,144.0,151,Intel Xeon Gold 6140
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6138),Yes,40,2,20,1,138.0,146,Intel Xeon Gold 6138
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6138),Yes,40,2,20,1,138.0,146,Intel Xeon Gold 6138
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6138),Yes,40,2,20,1,138.0,146,Intel Xeon Gold 6138
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6136),Yes,24,2,12,1,150.0,155,Intel Xeon Gold 6136
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6136),Yes,24,2,12,1,151.0,156,Intel Xeon Gold 6136
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6136),Yes,24,2,12,1,150.0,156,Intel Xeon Gold 6136
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6134),Yes,16,2,8,1,137.0,142,Intel Xeon Gold 6134
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6134),Yes,16,2,8,1,138.0,142,Intel Xeon Gold 6134
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6134),Yes,16,2,8,1,137.0,142,Intel Xeon Gold 6134
Huawei,Huawei 1288H V5 (Intel Xeon Platinum 8176),Yes,56,2,28,1,143.0,151,Intel Xeon Platinum 8176
Huawei,Huawei CH121 V5 (Intel Xeon Platinum 8176),Yes,56,2,28,1,143.0,151,Intel Xeon Platinum 8176
Huawei,Huawei 2288H V5 (Intel Xeon Platinum 8176),Yes,56,2,28,1,142.0,151,Intel Xeon Platinum 8176
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6132),Yes,28,2,14,1,139.0,146,Intel Xeon Gold 6132
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6132),Yes,28,2,14,1,140.0,146,Intel Xeon Gold 6132
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6132),Yes,28,2,14,1,140.0,146,Intel Xeon Gold 6132
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6130),Yes,32,2,16,1,141.0,148,Intel Xeon Gold 6130
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6130),Yes,32,2,16,1,141.0,148,Intel Xeon Gold 6130
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6130),Yes,32,2,16,1,141.0,149,Intel Xeon Gold 6130
Huawei,Huawei 2288H V5 (Intel Xeon Gold 6128),Yes,12,2,6,1,132.0,135,Intel Xeon Gold 6128
Huawei,Huawei CH121 V5 (Intel Xeon Gold 6128),Yes,12,2,6,1,132.0,135,Intel Xeon Gold 6128
Huawei,Huawei 1288H V5 (Intel Xeon Gold 6128),Yes,12,2,6,1,132.0,135,Intel Xeon Gold 6128
