Company,System,BaseCopies,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Cisco Systems,"Cisco UCS B420 M4 (Intel Xeon E5-4660 v4, 2.20 GHz)",128,64,4,16,2,2490.0,2590,Intel Xeon E5-4660 v4
Cisco Systems,Cisco UCS B420 M4 (Intel Xeon E5-4669 v4 2.20 GHz),176,88,4,22,2,3220.0,3320,Intel Xeon E5-4669 v4 2.20 GHz
Cisco Systems,Cisco UCS B460 M4 (Intel Xeon CPU E7-8891 v4 2.80 GHz),80,40,4,10,2,2120.0,2230,Intel Xeon CPU E7-8891 v4 2.80 GHz
Cisco Systems,Cisco UCS B460 M4 (Intel Xeon CPU E7-4809 v4 2.10 GHz),64,32,4,8,2,1090.0,1150,Intel Xeon CPU E7-4809 v4 2.10 GHz
Cisco Systems,Cisco UCS B460 M4 (Intel Xeon E7-4830 v4 2.00 GHz),112,56,4,14,2,1940.0,2020,Intel Xeon E7-4830 v4 2.00 GHz
Cisco Systems,Cisco UCS B460 M4 (Intel Xeon E7-4850 v4 2.10 GHz),128,64,4,16,2,2310.0,2410,Intel Xeon E7-4850 v4 2.10 GHz
Cisco Systems,Cisco UCS B460 M4 (Intel Xeon E7-8880 v4 2.20 GHz),176,88,4,22,2,3280.0,3400,Intel Xeon E7-8880 v4 2.20 GHz
Cisco Systems,Cisco UCS B460 M4 (Intel Xeon E7-8890 v4 2.20 GHz),192,96,4,24,2,3520.0,3650,Intel Xeon E7-8890 v4 2.20 GHz
Cisco Systems,Cisco UCS B460 M4 (Intel Xeon E7-8860 v4 2.20 GHz),144,72,4,18,2,2860.0,2970,Intel Xeon E7-8860 v4 2.20 GHz
Cisco Systems,Cisco UCS B460 M4 (Intel Xeon E7-8870 v4 2.10 GHz),160,80,4,20,2,3030.0,3140,Intel Xeon E7-8870 v4 2.10 GHz
Dell Inc.,PowerEdge C6320p (Intel Xeon Phi 7250 1.40 GHz),272,68,1,68,4,1020.0,1090,Intel Xeon Phi 7250 1.40 GHz
Dell Inc.,PowerEdge C6320p (Intel Xeon Phi 7210 1.30 GHz),256,64,1,64,4,904.0,972,Intel Xeon Phi 7210 1.30 GHz
Dell Inc.,"PowerEdge R230 (Intel Xeon E3-1225 v6, 3.30 GHz)",4,4,1,4,1,204.0,Not Run,Intel Xeon E3-1225 v6
Dell Inc.,"PowerEdge R230 (Intel Xeon E3-1230 v6, 3.50 GHz)",8,4,1,4,2,257.0,Not Run,Intel Xeon E3-1230 v6
Dell Inc.,"PowerEdge R230 (Intel Xeon E3-1240 v6, 3.70 GHz)",8,4,1,4,2,256.0,Not Run,Intel Xeon E3-1240 v6
Dell Inc.,"PowerEdge R230 (Intel Xeon E3-1280 v6, 3.90 GHz)",8,4,1,4,2,261.0,Not Run,Intel Xeon E3-1280 v6
Dell Inc.,"PowerEdge R330 (Intel Xeon E3-1225 v6, 3.30 GHz)",4,4,1,4,1,205.0,Not Run,Intel Xeon E3-1225 v6
Dell Inc.,"PowerEdge R330 (Intel Xeon E3-1230 v6, 3.50 GHz)",8,4,1,4,2,256.0,267,Intel Xeon E3-1230 v6
Dell Inc.,"PowerEdge R330 (Intel Xeon E3-1240 v6, 3.70 GHz)",8,4,1,4,2,256.0,264,Intel Xeon E3-1240 v6
Dell Inc.,"PowerEdge R330 (Intel Xeon E3-1280 v6, 3.90 GHz)",8,4,1,4,2,261.0,269,Intel Xeon E3-1280 v6
Dell Inc.,"PowerEdge R730 (Intel Xeon E5-2667 v4, 3.20 GHz)",32,16,2,8,2,898.0,941,Intel Xeon E5-2667 v4
Dell Inc.,"PowerEdge R730xd (Intel Xeon E5-2667 v4, 3.20 GHz)",32,16,2,8,2,898.0,941,Intel Xeon E5-2667 v4
Dell Inc.,"PowerEdge T130 (Intel Xeon E3-1225 v6, 3.30 GHz)",4,4,1,4,1,205.0,211,Intel Xeon E3-1225 v6
Dell Inc.,"PowerEdge T130 (Intel Xeon E3-1230 v6, 3.50 GHz)",8,4,1,4,2,256.0,267,Intel Xeon E3-1230 v6
Dell Inc.,"PowerEdge T130 (Intel Xeon E3-1240 v6, 3.70 GHz)",8,4,1,4,2,257.0,265,Intel Xeon E3-1240 v6
Dell Inc.,"PowerEdge T130 (Intel Xeon E3-1280 v6, 3.90 GHz)",8,4,1,4,2,261.0,269,Intel Xeon E3-1280 v6
Dell Inc.,"PowerEdge T330 (Intel Xeon E3-1225 v6, 3.30 GHz)",4,4,1,4,1,204.0,Not Run,Intel Xeon E3-1225 v6
Dell Inc.,"PowerEdge T330 (Intel Xeon E3-1230 v6, 3.50 GHz)",8,4,1,4,2,257.0,Not Run,Intel Xeon E3-1230 v6
Dell Inc.,"PowerEdge T330 (Intel Xeon E3-1240 v6, 3.70 GHz)",8,4,1,4,2,256.0,Not Run,Intel Xeon E3-1240 v6
Dell Inc.,"PowerEdge T330 (Intel Xeon E3-1280 v6, 3.90 GHz)",8,4,1,4,2,260.0,Not Run,Intel Xeon E3-1280 v6
Dell Inc.,PowerEdge C6320p (Intel Xeon Phi 7230 1.30 GHz),256,64,1,64,4,924.0,994,Intel Xeon Phi 7230 1.30 GHz
Dell Inc.,PowerEdge C6320p (Intel Xeon Phi 7250F 1.40 GHz),272,68,1,68,4,1020.0,1080,Intel Xeon Phi 7250F 1.40 GHz
Dell Inc.,"PowerEdge R730 (Intel Xeon E5-2699A v4, 2.40 GHz)",88,44,2,22,2,1820.0,1880,Intel Xeon E5-2699A v4
Dell Inc.,"PowerEdge R730xd (Intel Xeon E5-2699A v4, 2.40 GHz)",88,44,2,22,2,1820.0,1880,Intel Xeon E5-2699A v4
Dell Inc.,"PowerEdge R730 (Intel Xeon E5-2630 v4, 2.20 GHz)",40,20,2,10,2,810.0,848,Intel Xeon E5-2630 v4
Dell Inc.,"PowerEdge R730xd (Intel Xeon E5-2630 v4, 2.20 GHz)",40,20,2,10,2,810.0,848,Intel Xeon E5-2630 v4
Dell Inc.,PowerEdge R330 (Intel Core i3-6100),4,2,1,2,2,134.0,140,Intel Core i3-6100
Fujitsu,"PRIMERGY TX1310 M3, (Intel Xeon E3-1245 v6, 3.7GHz)",8,4,1,4,2,263.0,273,Intel Xeon E3-1245 v6
Fujitsu,Fujitsu (SPARC M12-2S),1536,192,16,12,8,12800.0,14600,SPARC M12-2S
Fujitsu,Fujitsu (SPARC M12-2S),768,96,8,12,8,6490.0,7480,SPARC M12-2S
Fujitsu,Fujitsu (SPARC M12-2S),512,64,8,8,8,4900.0,5600,SPARC M12-2S
Fujitsu,Fujitsu (SPARC M12-2S),384,48,4,12,8,3270.0,3790,SPARC M12-2S
Fujitsu,Fujitsu (SPARC M12-2S),256,32,4,8,8,2440.0,2810,SPARC M12-2S
Fujitsu,Fujitsu (SPARC M12-2S),192,24,2,12,8,1630.0,1910,SPARC M12-2S
Fujitsu,Fujitsu (SPARC M12-2S),96,12,1,12,8,819.0,956,SPARC M12-2S
Fujitsu,Fujitsu (SPARC M12-2S),64,8,1,8,8,612.0,706,SPARC M12-2S
Fujitsu,Fujitsu (SPARC M12-2S),8,1,1,1,8,88.1,102,SPARC M12-2S
Fujitsu,Fujitsu (SPARC M12-2),192,24,2,12,8,1520.0,1770,SPARC M12-2
HPE,"Synergy 620 Gen9 (2.40 GHz, Intel Xeon E7-8894 v4)",96,48,2,24,2,1830.0,1890,Intel Xeon E7-8894 v4
HPE,"ProLiant DL580 Gen9 (2.40 GHz, Intel Xeon E7-8894 v4)",192,96,4,24,2,3710.0,3840,Intel Xeon E7-8894 v4
HPE,"Synergy 680 Gen9 (2.40 GHz, Intel Xeon E7-8894 v4)",192,96,4,24,2,3670.0,3800,Intel Xeon E7-8894 v4
HPE,"ProLiant ML30 Gen9 (3.90 GHz, Intel Xeon E3-1280 v6)",8,4,1,4,2,272.0,Not Run,Intel Xeon E3-1280 v6
HPE,"ProLiant ML30 Gen9 (3.90 GHz, Intel Xeon E3-1280 v6)",8,4,1,4,2,270.0,282,Intel Xeon E3-1280 v6
HPE,"ProLiant DL20 Gen9 (3.90 GHz, Intel Xeon E3-1280 v6)",8,4,1,4,2,271.0,281,Intel Xeon E3-1280 v6
Huawei,Kunlun 9032 (Intel Xeon E7-8890 v4),1536,768,32,24,2,25900.0,Not Run,Intel Xeon E7-8890 v4
Huawei,Huawei RH2288H V3 (Intel Xeon E5-2699A v4),88,44,2,22,2,1820.0,1890,Intel Xeon E5-2699A v4
Huawei,Huawei XH628 V3 (Intel Xeon E5-2699A v4),88,44,2,22,2,1780.0,1840,Intel Xeon E5-2699A v4
Huawei,Huawei CH121 V3 (Intel Xeon E5-2699A v4),88,44,2,22,2,1820.0,1890,Intel Xeon E5-2699A v4
Huawei,9016 (Intel Xeon E7-8894 v4),768,384,16,24,2,14600.0,15100,Intel Xeon E7-8894 v4
Huawei,Huawei XH622 V3 (Intel Xeon E5-2699A v4),88,44,2,22,2,1820.0,1880,Intel Xeon E5-2699A v4
Huawei,Huawei XH620 V3 (Intel Xeon E5-2699A v4),88,44,2,22,2,1820.0,1880,Intel Xeon E5-2699A v4
Huawei,Huawei XH628 V3 (Intel Xeon E5-2699A v4),88,44,2,22,2,1820.0,1880,Intel Xeon E5-2699A v4
Huawei,Huawei XH321 V3 (Intel Xeon E5-2699A v4),88,44,2,22,2,1820.0,1880,Intel Xeon E5-2699A v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1810.0,1870,Intel Xeon E5-2699A v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1820.0,1890,Intel Xeon E5-2699A v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,1600.0,1650,Intel Xeon E5-2698 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,1610.0,1670,Intel Xeon E5-2698 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2698 v4),80,40,2,20,2,1600.0,1660,Intel Xeon E5-2698 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,1110.0,1160,Intel Xeon E5-2660 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,1110.0,1160,Intel Xeon E5-2660 v4
Inspur Corporation,Inspur NF5460M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,1110.0,1160,Intel Xeon E5-2660 v4
Inspur Corporation,Inspur NF5270M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,1110.0,1160,Intel Xeon E5-2660 v4
Inspur Corporation,Inspur NF5170M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,1110.0,1160,Intel Xeon E5-2660 v4
Inspur Corporation,Inspur NF5166M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,1110.0,1160,Intel Xeon E5-2660 v4
Inspur Corporation,Inspur NF5180M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1820.0,1890,Intel Xeon E5-2699A v4
Inspur Corporation,Inspur SA5112M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,1120.0,1160,Intel Xeon E5-2660 v4
Inspur Corporation,Inspur SA5212M4 (Intel Xeon E5-2660 v4),56,28,2,14,2,1110.0,1160,Intel Xeon E5-2660 v4
Inspur Corporation,Inspur NF5280M4 (Intel Xeon E5-2699A v4),88,44,2,22,2,1830.0,1900,Intel Xeon E5-2699A v4
Lenovo Group Limited,"Lenovo System x3550 M5 (2.60 GHz, Intel Xeon E5-2697A v4)",64,32,2,16,2,1480.0,1540,Intel Xeon E5-2697A v4
Lenovo Group Limited,"Lenovo NeXtScale nx360 M5 (2.60 GHz, Intel Xeon E5-2697A v4)",64,32,2,16,2,1480.0,1540,Intel Xeon E5-2697A v4
Lenovo Group Limited,"Lenovo ThinkServer TS150 (3.90 GHz, Intel Xeon E3-1280 v6)",8,4,1,4,2,270.0,280,Intel Xeon E3-1280 v6
Lenovo Group Limited,"Lenovo system x3250 M6 (3.90 GHz, Intel Xeon E3-1280 v6)",8,4,1,4,2,274.0,285,Intel Xeon E3-1280 v6
Lenovo Group Limited,"Lenovo System x3650 M5 (2.60 GHz, Intel Xeon E5-2697A v4)",64,32,2,16,2,1490.0,1540,Intel Xeon E5-2697A v4
Lenovo Group Limited,"Lenovo ThinkServer RS160 (3.90 GHz, Intel Xeon E3-1280 v6)",8,4,1,4,2,272.0,282,Intel Xeon E3-1280 v6
Lenovo Group Limited,"Lenovo ThinkServer TS460 (3.90 GHz, Intel Xeon E3-1280 v6)",8,4,1,4,2,271.0,282,Intel Xeon E3-1280 v6
NEC Corporation,Express5800/A2040d (Intel Xeon E7-8893 v4),32,16,4,4,2,938.0,994,Intel Xeon E7-8893 v4
NEC Corporation,Express5800/A2040d (Intel Xeon E7-8890 v4),96,48,2,24,2,1700.0,1770,Intel Xeon E7-8890 v4
NEC Corporation,Express5800/GT110i (Intel Xeon E3-1220 v6),4,4,1,4,1,201.0,208,Intel Xeon E3-1220 v6
NEC Corporation,Express5800/GT110i (Intel Pentium G4560),4,2,1,2,2,122.0,127,Intel Pentium G4560
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1220 v6),4,4,1,4,1,201.0,208,Intel Xeon E3-1220 v6
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1225 v6),4,4,1,4,1,210.0,218,Intel Xeon E3-1225 v6
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1230 v6),8,4,1,4,2,258.0,269,Intel Xeon E3-1230 v6
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1240L v5),8,4,1,4,2,208.0,217,Intel Xeon E3-1240L v5
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1260L v5),8,4,1,4,2,247.0,257,Intel Xeon E3-1260L v5
NEC Corporation,Express5800/R110i-1 (Intel Pentium G4560),4,2,1,2,2,122.0,127,Intel Pentium G4560
NEC Corporation,Express5800/T110i (Intel Xeon E3-1225 v6),4,4,1,4,1,210.0,218,Intel Xeon E3-1225 v6
NEC Corporation,Express5800/R110i-1 (Intel Xeon E3-1270 v6),8,4,1,4,2,273.0,284,Intel Xeon E3-1270 v6
NEC Corporation,Express5800/T110i (Intel Xeon E3-1220 v6),4,4,1,4,1,201.0,208,Intel Xeon E3-1220 v6
NEC Corporation,Express5800/T110i (Intel Xeon E3-1230 v6),8,4,1,4,2,258.0,268,Intel Xeon E3-1230 v6
NEC Corporation,Express5800/T110i (Intel Xeon E3-1270 v6),8,4,1,4,2,273.0,285,Intel Xeon E3-1270 v6
NEC Corporation,Express5800/T110i (Intel Pentium G4560),4,2,1,2,2,122.0,127,Intel Pentium G4560
NEC Corporation,Express5800/T110i (Intel Core i3-7300),4,2,1,2,2,147.0,154,Intel Core i3-7300
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1225 v6),4,4,1,4,1,210.0,217,Intel Xeon E3-1225 v6
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1220 v6),4,4,1,4,1,200.0,208,Intel Xeon E3-1220 v6
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1230 v6),8,4,1,4,2,258.0,269,Intel Xeon E3-1230 v6
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1260L v5),8,4,1,4,2,248.0,257,Intel Xeon E3-1260L v5
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1240L v5),8,4,1,4,2,206.0,215,Intel Xeon E3-1240L v5
NEC Corporation,Express5800/T110i-S (Intel Xeon E3-1270 v6),8,4,1,4,2,273.0,284,Intel Xeon E3-1270 v6
NEC Corporation,Express5800/T110i-S (Intel Pentium G4560),4,2,1,2,2,122.0,127,Intel Pentium G4560
NEC Corporation,Express5800/T110i-S (Intel Core i3-7300),4,2,1,2,2,147.0,154,Intel Core i3-7300
NEC Corporation,Express5800/T110i (Intel Celeron G3930),2,2,1,2,1,83.7,86.8,Intel Celeron G3930
NEC Corporation,Express5800/GT110i (Intel Celeron G3930),2,2,1,2,1,83.6,86.8,Intel Celeron G3930
NEC Corporation,Express5800/A2040d (Intel Xeon E7-8855 v4),112,56,4,14,2,2040.0,2130,Intel Xeon E7-8855 v4
NEC Corporation,Express5800/A2040d (Intel Xeon E7-8867 v4),144,72,4,18,2,2900.0,3020,Intel Xeon E7-8867 v4
NEC Corporation,Express5800/A2040d (Intel Xeon E7-8880 v4),176,88,4,22,2,3260.0,3380,Intel Xeon E7-8880 v4
NEC Corporation,Express5800/A2040d (Intel Xeon E7-8890 v4),192,96,4,24,2,3500.0,3630,Intel Xeon E7-8890 v4
NEC Corporation,Express5800/A2040d (Intel Xeon E7-8891 v4),80,40,4,10,2,2110.0,2210,Intel Xeon E7-8891 v4
Supermicro,"SuperServer 5019S-L (X11SSL-F , Intel Xeon E3-1230 v6)",8,4,1,4,2,253.0,263,SSL-F 
Supermicro,"SuperServer 5019S-L (X11SSL-F , Intel Xeon E3-1240 v6)",8,4,1,4,2,263.0,274,SSL-F 
Supermicro,"SuperServer 4048B-TR4FT (X10QBi , Intel Xeon E7-8891 v4)",80,40,4,10,2,2120.0,2230,Intel Xeon E7-8891 v4
Advanced Micro Devices,"Asus RS700A-E9, (AMD EPYC 7551)",128,64,2,32,2,2050.0,2300,AMD EPYC 7551
Advanced Micro Devices,"Asus RS700A-E9, (AMD EPYC 7451)",96,48,2,24,2,1820.0,2030,AMD EPYC 7451
Advanced Micro Devices,"Asus RS700A-E9, (AMD EPYC 7351)",64,32,2,16,2,1330.0,1470,AMD EPYC 7351
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8180, 2.50GHz)",112,56,2,28,2,2720.0,Not Run,Intel Xeon Platinum 8180
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8180, 2.50GHz)",224,112,4,28,2,5380.0,Not Run,Intel Xeon Platinum 8180
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8180, 2.50GHz)",112,56,2,28,2,2760.0,Not Run,Intel Xeon Platinum 8180
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6142, 2.60GHz)",64,32,2,16,2,1730.0,1830,Intel Xeon Gold 6142
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8168, 2.70GHz)",96,48,2,24,2,2500.0,2610,Intel Xeon Platinum 8168
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8176, 2.10GHz)",112,56,2,28,2,2460.0,2570,Intel Xeon Platinum 8176
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6138, 2.00GHz)",160,80,4,20,2,3460.0,3650,Intel Xeon Gold 6138
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6140, 2.30GHz)",144,72,4,18,2,3530.0,3720,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8168, 2.70GHz)",192,96,4,24,2,4920.0,5130,Intel Xeon Platinum 8168
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8180M, 2.50GHz)",224,112,4,28,2,5310.0,5530,Intel Xeon Platinum 8180M
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6130, 2.10GHz)",64,32,2,16,2,1530.0,1620,Intel Xeon Gold 6130
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8168, 2.70GHz)",96,48,2,24,2,2530.0,2630,Intel Xeon Platinum 8168
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8170, 2.10GHz)",104,52,2,26,2,2330.0,2430,Intel Xeon Platinum 8170
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6140, 2.00GHz)",72,36,2,18,2,1780.0,1880,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6138, 2.00GHz)",80,40,2,20,2,1800.0,1900,Intel Xeon Gold 6138
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6130, 2.10GHz)",64,32,2,16,2,1540.0,1620,Intel Xeon Gold 6130
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8170, 2.10GHz)",104,52,2,26,2,2340.0,2440,Intel Xeon Platinum 8170
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6140M, 2.30GHz)",72,36,2,18,2,1800.0,1890,Intel Xeon Gold 6140M
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6140, 2.30GHz)",72,36,2,18,2,1800.0,1900,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 5118, 2.30GHz)",48,24,2,12,2,1120.0,1190,Intel Xeon Gold 5118
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8153, 2.00GHz)",128,64,4,16,2,2660.0,2830,Intel Xeon Platinum 8153
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6148, 2.40GHz)",160,80,4,20,2,3820.0,4020,Intel Xeon Gold 6148
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8160, 2.10GHz)",192,96,4,24,2,4270.0,4460,Intel Xeon Platinum 8160
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8164, 2.00GHz)",208,104,4,26,2,4330.0,4530,Intel Xeon Platinum 8164
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6152, 2.10GHz)",176,88,4,22,2,3920.0,4110,Intel Xeon Gold 6152
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6130, 2.10GHz)",128,64,4,16,2,3040.0,3200,Intel Xeon Gold 6130
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6144, 3.50GHz)",64,32,4,8,2,2200.0,2330,Intel Xeon Gold 6144
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 6146, 3.20GHz)",96,48,4,12,2,2980.0,3140,Intel Xeon Gold 6146
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8170, 2.10GHz)",208,104,4,26,2,4600.0,4810,Intel Xeon Platinum 8170
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8176, 2.10GHz)",224,112,4,28,2,4730.0,4950,Intel Xeon Platinum 8176
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 5120, 2.20GHz)",112,56,4,14,2,2510.0,2670,Intel Xeon Gold 5120
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Gold 5118, 2.30GHz)",96,48,4,12,2,2240.0,2380,Intel Xeon Gold 5118
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6154, 3.00GHz)",72,36,2,18,2,2080.0,2180,Intel Xeon Gold 6154
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6146, 3.20GHz)",48,24,2,12,2,1520.0,1610,Intel Xeon Gold 6146
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8164, 2.00GHz)",104,52,2,26,2,2270.0,2380,Intel Xeon Platinum 8164
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 5115, 2.40GHz)",40,20,2,10,2,966.0,1020,Intel Xeon Gold 5115
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6142, 2.60GHz)",64,32,2,16,2,1700.0,1790,Intel Xeon Gold 6142
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Platinum 8153, 2.00GHz)",64,32,2,16,2,1340.0,1420,Intel Xeon Platinum 8153
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 5118, 2.30GHz)",48,24,2,12,2,1120.0,1190,Intel Xeon Gold 5118
Cisco Systems,"Cisco UCS C220 M5 (Intel Xeon Gold 6144, 3.50GHz)",32,16,2,8,2,1110.0,1180,Intel Xeon Gold 6144
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6152, 2.10GHz)",88,44,2,22,2,2020.0,2120,Intel Xeon Gold 6152
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6148, 2.40GHz)",80,40,2,20,2,1980.0,2080,Intel Xeon Gold 6148
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8158, 3.00GHz)",48,24,2,12,2,1500.0,1580,Intel Xeon Platinum 8158
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 5120, 2.20GHz)",56,28,2,14,2,1260.0,1330,Intel Xeon Gold 5120
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8160, 2.10GHz)",96,48,2,24,2,2210.0,2320,Intel Xeon Platinum 8160
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8153, 2.00GHz)",64,32,2,16,2,1330.0,1420,Intel Xeon Platinum 8153
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6144, 3.50GHz)",32,16,2,8,2,1110.0,1180,Intel Xeon Gold 6144
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6140, 2.00GHz)",72,36,2,18,2,1800.0,1900,Intel Xeon Gold 6140
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6138, 2.00GHz)",80,40,2,20,2,1820.0,1920,Intel Xeon Gold 6138
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6154, 3.00GHz)",72,36,2,18,2,2100.0,2200,Intel Xeon Gold 6154
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6132, 2.60GHz)",56,28,2,14,2,1530.0,1620,Intel Xeon Gold 6132
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6136, 3.00GHz)",48,24,2,12,2,1490.0,1580,Intel Xeon Gold 6136
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6126, 2.60GHz)",48,24,2,12,2,1350.0,1430,Intel Xeon Gold 6126
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Platinum 8156, 3.60GHz)",16,8,2,4,2,552.0,584,Intel Xeon Platinum 8156
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 5120, 2.20GHz)",56,28,2,14,2,1260.0,1340,Intel Xeon Gold 5120
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6150, 2.70GHz)",72,36,2,18,2,1970.0,2070,Intel Xeon Gold 6150
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6134, 3.20GHz)",32,16,2,8,2,1060.0,1120,Intel Xeon Gold 6134
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4112, 2.60GHz)",16,8,2,4,2,424.0,448,Intel Xeon Silver 4112
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 5115, 2.40GHz)",40,20,2,10,2,998.0,1050,Intel Xeon Gold 5115
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 6128, 3.40GHz)",24,12,2,6,2,818.0,869,Intel Xeon Gold 6128
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Gold 5122, 3.60GHz)",16,8,2,4,2,549.0,584,Intel Xeon Gold 5122
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4116, 2.10GHz)",48,24,2,12,2,1050.0,1100,Intel Xeon Silver 4116
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4114, 2.20GHz)",40,20,2,10,2,905.0,953,Intel Xeon Silver 4114
Cisco Systems,"Cisco UCS C240 M5 (Intel Xeon Silver 4110, 2.10GHz)",32,16,2,8,2,702.0,740,Intel Xeon Silver 4110
Cisco Systems,"Cisco UCS C480 M5 (Intel Xeon Platinum 8156, 3.60GHz)",32,16,4,4,2,1100.0,1170,Intel Xeon Platinum 8156
